customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1256,Granny,Lukes,Male,8,5/11/1986,Food Chemist,Health,High Net Worth,N,No,9
1304,Emmy,Lumbly,Male,23,11/16/1977,Administrative Assistant III,n/a,High Net Worth,N,No,11
3585,Concordia,Lunbech,Female,41,7/28/1962,Unspecified,Financial Services,High Net Worth,N,Yes,20
880,Neely,Lundon,Female,11,12/31/1963,Internal Auditor,n/a,High Net Worth,N,Yes,10
2353,Lyn,Luquet,Male,93,12/27/1978,Health Coach IV,Health,Affluent Customer,N,Yes,12
1961,Licha,Lyes,Female,10,11/22/1960,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,15
1279,Burr,Lygoe,Male,30,8/12/1962,Staff Accountant I,Financial Services,Mass Customer,N,No,20
324,Franz,Lyptrit,Male,97,8/5/1986,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15
3983,Jarred,Lyste,Male,19,4/21/1965,Graphic Designer,n/a,Mass Customer,N,Yes,9
882,Esmaria,Lythgoe,Female,59,9/29/1965,Unspecified,Property,Mass Customer,N,Yes,11
2046,Charis,Maas,Female,3,7/27/1959,Marketing Manager,n/a,Mass Customer,N,Yes,13
1687,Chance,Maben,Male,16,5/9/1991,Unspecified,Manufacturing,Affluent Customer,N,Yes,8
3831,Kory,Mabson,Male,10,6/9/1971,Librarian,Entertainment,Affluent Customer,N,Yes,6
2635,Arty,Mac Geaney,Male,45,1/3/1959,Nurse,Retail,Mass Customer,N,No,14
2921,Astrid,Mac Giolla Pheadair,Female,15,4/12/1976,Unspecified,Financial Services,Mass Customer,N,No,7
280,Welch,MacAllaster,Male,15,3/22/1995,Geologist I,n/a,Affluent Customer,N,Yes,5
3694,Antoni,MacAllister,Male,91,4/19/1984,Unspecified,Health,Mass Customer,N,Yes,10
2011,Guthrie,MacAne,Male,68,1/22/1978,VP Sales,Manufacturing,High Net Worth,N,Yes,12
770,Zara,Maccaddie,Female,10,2/5/1984,Software Consultant,IT,High Net Worth,N,Yes,13
1550,Nell,MacCafferky,Female,3,9/12/1986,Programmer Analyst II,IT,Mass Customer,N,Yes,12
2962,Shari,MacCallester,Female,26,7/12/1971,Information Systems Manager,Property,Mass Customer,N,No,15
3592,Pall,MacCart,Male,72,4/27/1954,Junior Executive,n/a,Mass Customer,N,No,12
2705,Madalena,MacCaughey,Female,11,10/20/1996,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3
2315,Pernell,MacCheyne,Male,25,3/1/1994,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8
3133,Eda,MacCheyne,Female,89,5/10/1999,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2
501,Henrieta,MacClancey,Female,94,6/10/1977,Environmental Specialist,n/a,High Net Worth,N,No,19
2698,Nedi,MacClay,Female,19,6/15/1974,Administrative Officer,Health,High Net Worth,N,No,20
2292,Christie,MacClure,Female,17,6/2/1998,Research Nurse,Health,Mass Customer,N,Yes,2
1262,Aindrea,MacConchie,Female,90,12/7/1967,Technical Writer,n/a,High Net Worth,N,Yes,19
1951,Rockie,MacCosty,Male,93,6/7/2000,Health Coach II,Manufacturing,Mass Customer,N,Yes,2
374,Valdemar,MacCoughen,Male,81,1/22/1992,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8
2960,Hollie,MacEllen,Female,6,7/16/1976,Design Engineer,Property,Mass Customer,N,Yes,16
3549,Jodee,Macewan,Female,0,2/24/1966,Sales Representative,Retail,Mass Customer,N,No,7
2670,Cam,MacFadyen,Male,53,5/13/1977,VP Accounting,Financial Services,High Net Worth,N,Yes,18
771,Lammond,MacGeffen,Male,12,3/12/1964,Unspecified,n/a,Affluent Customer,N,Yes,8
3754,Emmy,MacGibbon,Female,74,2/16/1961,Unspecified,Telecommunications,Mass Customer,N,No,19
2522,Benton,MacGragh,Male,42,2/3/1977,Unspecified,n/a,High Net Worth,N,No,14
2362,Herbie,Machans,Male,49,6/5/1972,Developer II,Financial Services,Affluent Customer,N,Yes,19
917,Odo,MacKaig,Male,63,5/6/1964,VP Product Management,Financial Services,Mass Customer,N,No,19
1731,Aigneis,MacKall,Female,26,3/11/1959,Health Coach III,Health,High Net Worth,N,Yes,19
1710,Matilde,MacKeeg,Female,49,6/30/1954,Health Coach IV,Health,High Net Worth,N,No,17
1526,Charlie,MacKibbon,Male,50,11/7/1964,Editor,Manufacturing,Mass Customer,N,Yes,19
867,Lura,MacKim,Female,12,5/10/1973,VP Marketing,n/a,Mass Customer,N,No,17
2906,Ivory,MacKnocker,Female,93,7/2/1992,GIS Technical Architect,Retail,Mass Customer,N,Yes,4
2713,Hadlee,Mackro,Male,55,11/3/1954,Statistician II,Retail,Affluent Customer,N,Yes,5
297,Cecile,MacLise,Female,33,4/27/1959,Electrical Engineer,Manufacturing,High Net Worth,N,No,16
2649,Merwyn,MacPhail,Male,7,1/16/1986,Dental Hygienist,Health,Affluent Customer,N,Yes,20
1438,Winifred,MacRonald,Female,27,11/1/1975,Social Worker,Health,Mass Customer,N,Yes,14
1393,Adria,MacRorie,Female,96,3/10/1976,Unspecified,Manufacturing,Mass Customer,N,No,20
3377,Jamal,MacRury,Male,12,6/23/1988,Unspecified,Manufacturing,Mass Customer,N,Yes,7
3159,Jesus,MacShirie,Male,16,2/1/1967,Unspecified,Financial Services,Affluent Customer,N,No,12
2837,Caitrin,MacTavish,Female,81,12/4/1987,Unspecified,Retail,Mass Customer,N,No,10
1410,Althea,Macvey,Female,10,1/22/1997,Marketing Manager,Retail,High Net Worth,N,Yes,6
1257,Prentiss,MacVicar,Male,40,6/19/1972,Assistant Professor,Property,Affluent Customer,N,Yes,9
2750,Sybille,Maddison,Female,42,10/18/1980,Unspecified,Property,High Net Worth,N,No,20
1087,Lian,Madrell,Female,39,9/18/1979,Financial Analyst,Financial Services,Mass Customer,N,Yes,8
2171,Laryssa,Maes,Female,21,2/10/1970,Pharmacist,Health,High Net Worth,N,No,10
148,Jaquith,Maffey,Female,69,5/8/1981,Programmer Analyst III,n/a,Mass Customer,N,Yes,5
2643,Dulsea,Maffi,Female,53,10/11/1989,Nurse,n/a,Affluent Customer,N,No,18
1099,Jarrett,Maffia,Male,12,1/13/1975,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11
1368,Aarika,Magog,Female,54,4/14/1973,Unspecified,Property,Mass Customer,N,No,4
2983,Hilario,Magrane,Male,2,1/26/1985,Human Resources Manager,Retail,Mass Customer,N,Yes,17
3599,Lane,Maguire,Male,11,2/27/1956,Physical Therapy Assistant,n/a,High Net Worth,N,Yes,6
1708,Wenona,Mahaddie,Female,39,12/30/1988,Marketing Manager,Property,High Net Worth,N,No,20
3082,Emlyn,Maile,Male,68,3/28/1997,Unspecified,Manufacturing,Mass Customer,N,Yes,2
3102,Paquito,Maitland,Male,37,6/4/1990,Assistant Manager,Property,Affluent Customer,N,No,2
1431,Derek,Malafe,Male,29,5/13/1975,Sales Associate,Financial Services,Affluent Customer,N,Yes,17
3683,Lorain,Maliphant,Female,67,3/30/1957,Chief Design Engineer,n/a,Mass Customer,N,Yes,11
969,Jo,Mallinar,Female,20,9/19/1978,Health Coach IV,Health,High Net Worth,N,Yes,18
95,Nomi,Mallinder,Female,67,12/25/1960,Software Engineer III,Manufacturing,Affluent Customer,N,Yes,8
2232,Nev,Malone,Male,69,5/7/1990,Help Desk Technician,n/a,Mass Customer,N,Yes,11
2350,Lorinda,Malpass,Female,32,3/17/1959,Nurse Practicioner,n/a,Mass Customer,N,Yes,14
2318,Willa,Malyan,Female,30,3/1/1988,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6
2356,Arluene,Manchester,Female,58,12/17/1994,Geological Engineer,Manufacturing,Affluent Customer,N,No,3
2979,Louella,Mandifield,Female,39,7/25/1976,Tax Accountant,Retail,Mass Customer,N,No,18
3129,Leola,Mandrier,Female,44,9/25/1955,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11
1552,Cully,Mangeon,Male,80,6/6/1988,Research Associate,Entertainment,Mass Customer,N,Yes,8
1697,Eddi,Mansbridge,Female,44,3/29/1969,Occupational Therapist,Health,Mass Customer,N,Yes,12
1898,Katalin,Mantz,Female,67,11/24/1979,Developer III,Manufacturing,Affluent Customer,N,Yes,12
481,Marcella,Manzell,Female,68,4/12/1990,Programmer IV,Argiculture,Mass Customer,N,No,8
2366,Idette,Mapam,Female,51,6/15/1975,Web Designer I,Health,Mass Customer,N,Yes,15
741,Cristionna,Mapes,Female,16,2/15/1979,Unspecified,n/a,Mass Customer,N,No,11
906,Cammy,Marcroft,Male,73,12/30/1998,Financial Analyst,Financial Services,High Net Worth,N,Yes,3
1796,Cayla,Marcus,Female,79,11/28/1969,Desktop Support Technician,Manufacturing,High Net Worth,N,Yes,8
2161,Tommie,Mardle,Male,35,1/14/1998,Unspecified,Financial Services,Mass Customer,N,No,4
1778,Emera,Margrem,Female,72,7/30/2000,Staff Accountant III,n/a,Mass Customer,N,Yes,2
1345,Jeth,Marien,Male,94,9/11/1960,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12
845,Koressa,Maris,Female,51,12/24/1973,Associate Professor,Manufacturing,Mass Customer,N,No,3
1056,Kendricks,Markel,Male,96,12/18/1966,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6
3610,Erl,Markel,Male,1,3/29/1987,Graphic Designer,Financial Services,High Net Worth,N,Yes,16
3209,Clarie,Markushkin,Female,10,3/28/1964,Civil Engineer,Manufacturing,Affluent Customer,N,No,15
2676,Stinky,Marlen,Male,33,1/21/1957,Product Engineer,Retail,Mass Customer,N,Yes,12
1920,Rutter,Marlen,Male,29,1/6/1988,Sales Associate,Financial Services,Mass Customer,N,No,13
1335,Sibylla,Marlon,Female,57,8/14/1997,Unspecified,Entertainment,Mass Customer,N,Yes,3
3666,Mathew,Marousek,Male,56,3/27/1957,Statistician II,Health,High Net Worth,N,No,10
1207,Mabel,Marousek,Female,30,9/25/1997,Engineer IV,Health,Mass Customer,N,No,1
3508,Malvin,Marre,Male,89,8/9/1986,Pharmacist,Health,Mass Customer,N,No,5
3117,Nisse,Marriage,Female,68,6/11/1995,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6
260,Farand,Marriner,Female,47,8/30/1979,Senior Quality Engineer,Health,High Net Worth,N,Yes,22
3853,Kerri,Marrington,Female,91,6/26/1975,Accounting Assistant IV,n/a,Mass Customer,N,Yes,19
3178,Gan,Marrion,Male,21,9/28/1971,VP Quality Control,Retail,Mass Customer,N,Yes,9
2110,Gard,Marris,Male,29,7/31/1973,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,14
723,Madelina,Marte,Female,41,8/20/1963,Food Chemist,Health,Mass Customer,N,Yes,6
1370,Chastity,Martinat,Female,44,10/23/1986,Computer Systems Analyst IV,Property,Mass Customer,N,No,18
2001,Mada,Martinho,Female,21,10/6/1977,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3
2588,Kimball,Martinho,Male,37,1/2/2001,Professor,n/a,High Net Worth,N,No,2
2990,Brice,Martinuzzi,Male,65,3/16/1978,GIS Technical Architect,Argiculture,High Net Worth,N,No,8
615,Rebeca,Martonfi,Female,93,5/11/1956,Human Resources Assistant I,Property,Mass Customer,N,No,19
2521,Kellia,Martugin,Female,35,8/29/1999,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3
335,Debee,Martynov,Female,20,4/19/1983,Senior Editor,n/a,Affluent Customer,N,No,8
57,Abba,Masedon,Male,87,6/13/1988,Chief Design Engineer,n/a,Mass Customer,N,Yes,13
3367,Melisse,Massei,Female,75,12/5/2000,Librarian,Entertainment,Mass Customer,N,Yes,1
2847,Noreen,Matelaitis,Female,50,3/21/1976,Occupational Therapist,Health,Mass Customer,N,No,12
2489,Emma,Mates,Female,42,6/12/1976,Speech Pathologist,Retail,Mass Customer,N,No,15
3454,Akim,Mathes,Male,15,6/9/1969,Web Designer III,n/a,Mass Customer,N,No,18
3583,Josselyn,Mathey,Female,71,5/27/1965,Assistant Professor,Retail,Affluent Customer,N,No,5
84,Rich,Mathiasen,Male,78,2/7/1958,Accountant III,n/a,Mass Customer,N,Yes,14
1054,Natal,Matiewe,Male,27,8/9/1983,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13
146,Ricoriki,Matlock,Male,34,4/8/1985,Quality Control Specialist,Manufacturing,Mass Customer,N,No,8
3612,Normand,Matous,Male,27,11/27/1979,Unspecified,IT,High Net Worth,N,No,15
159,Arin,Matskevich,Male,90,5/12/1987,Research Nurse,Health,Affluent Customer,N,No,13
1642,Nollie,Matteoli,Male,97,10/11/1982,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3
319,Madelle,Matteris,Female,32,10/11/1971,Unspecified,Retail,Mass Customer,N,Yes,14
926,Terrel,Matthisson,Male,18,10/14/1965,Professor,Telecommunications,Affluent Customer,N,No,10
1553,Vanna,Matts,Female,68,5/31/1956,Administrative Assistant IV,Retail,High Net Worth,N,No,7
2018,Richie,Matts,Male,80,1/30/1963,Senior Developer,Financial Services,Affluent Customer,N,No,12
1711,Marie-jeanne,Mattson,Female,81,9/26/1993,Unspecified,Manufacturing,High Net Worth,N,Yes,7
2211,Carmelita,Matuskiewicz,Female,3,8/27/1975,Unspecified,Manufacturing,Mass Customer,N,Yes,18
3771,Pippy,Matysiak,Female,78,9/8/1974,Electrical Engineer,Manufacturing,Mass Customer,N,No,17
835,Zachary,Matyukon,Male,85,4/22/1968,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9
1447,Renaldo,Maudsley,Male,29,6/16/1996,Civil Engineer,Manufacturing,Mass Customer,N,No,4
532,Row,Mawditt,Female,25,1/14/1961,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19
2828,Philippine,Maycey,Female,37,12/14/1998,Unspecified,Health,High Net Worth,N,Yes,4
2598,Lindsay,Maydway,Male,23,3/26/1980,Senior Developer,Manufacturing,Affluent Customer,N,No,9
1530,Alexandr,Maylard,Male,89,1/12/1976,Pharmacist,Health,Mass Customer,N,Yes,9
745,Dotty,Maylott,Female,84,3/22/1978,Unspecified,Manufacturing,Mass Customer,N,Yes,13
1111,Zach,Maynard,Male,96,3/4/1960,Director of Sales,n/a,High Net Worth,N,Yes,18
733,Ham,Mayoh,Male,25,11/30/1973,Unspecified,Manufacturing,Mass Customer,N,No,13
2895,Lind,Mc Ilory,Female,85,3/15/1967,Librarian,Entertainment,Mass Customer,N,Yes,5
3163,Irvine,Mc Mechan,Male,38,6/1/1968,Environmental Specialist,Argiculture,Affluent Customer,N,No,19
3897,Vanni,McAloren,Female,36,6/24/1967,Junior Executive,Manufacturing,High Net Worth,N,Yes,5
3020,Witty,McArthur,Male,13,12/24/1965,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10
2173,Gracia,McAteer,Female,27,9/21/1976,Help Desk Technician,IT,Mass Customer,N,Yes,22
3954,Archaimbaud,McAteer,Male,63,2/3/2000,Human Resources Assistant III,Financial Services,High Net Worth,N,No,2
1783,Brett,McCalister,Male,55,7/30/1995,Unspecified,Retail,Mass Customer,N,Yes,7
2206,Osmond,McCamish,Male,60,5/25/1957,Structural Engineer,Financial Services,Affluent Customer,N,No,14
3000,Tann,McCard,Male,28,5/15/1974,Compensation Analyst,Financial Services,Affluent Customer,N,No,22
3472,Dionysus,McCarlie,Male,10,6/27/1977,VP Marketing,Retail,Affluent Customer,N,Yes,18
2505,Myrah,McCarry,Female,45,8/25/1980,VP Marketing,Financial Services,High Net Worth,N,No,3
1192,Hollyanne,McCarter,Female,31,12/12/1969,VP Quality Control,Manufacturing,Mass Customer,N,No,16
901,Letta,McCarter,Female,13,4/27/1975,Unspecified,Retail,Mass Customer,N,Yes,16
1601,Nita,McCarthy,Female,45,2/11/1993,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1
1268,Baudoin,McCartney,Male,20,12/6/1989,Unspecified,Financial Services,High Net Worth,N,Yes,2
1874,Nickolai,McChesney,Male,17,9/29/1957,Unspecified,Argiculture,High Net Worth,N,Yes,7
3404,Thomasine,McCloch,Female,2,8/1/1973,GIS Technical Architect,Property,Affluent Customer,N,No,22
2982,Celisse,McCloughen,Female,30,8/8/1982,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11
3846,Nariko,McClymont,Female,57,3/12/1956,Geologist III,Manufacturing,Mass Customer,N,No,15
2142,Marti,McComish,Female,61,7/2/1979,Biostatistician IV,n/a,Affluent Customer,N,No,7
1588,Dukey,McCrie,Male,24,1/28/1983,Administrative Officer,IT,High Net Worth,N,Yes,7
761,Vaughan,McCromley,Male,12,11/27/1977,Media Manager II,Health,Affluent Customer,N,Yes,4
2964,Geneva,McCrystal,Female,36,1/7/1974,Product Engineer,Telecommunications,Mass Customer,N,Yes,14
886,Dawna,McCullen,Female,53,11/15/1974,Accounting Assistant III,Health,Mass Customer,N,No,11
134,Merna,McCulloch,Female,34,8/1/1997,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5
3850,Alexandro,McCullock,Male,55,1/7/2000,Accountant III,n/a,Mass Customer,N,Yes,2
1105,Sherman,McCusker,Male,39,2/10/1990,General Manager,n/a,Mass Customer,N,No,18
3857,Tanner,McCuthais,Male,64,11/26/1985,Structural Engineer,Financial Services,Mass Customer,N,Yes,10
2411,Casey,McDade,Male,0,5/27/1964,Technical Writer,Financial Services,High Net Worth,N,No,13
3837,Alysa,McDiarmid,Female,26,1/17/1990,Professor,n/a,Mass Customer,N,Yes,17
1254,Quillan,McDuffie,Male,60,12/18/1958,Graphic Designer,Retail,Mass Customer,N,Yes,5
2005,Marina,McElwee,Female,41,8/20/1978,Accountant I,Manufacturing,High Net Worth,N,No,17
3453,Jammie,McEvon,Female,57,3/12/1989,Product Engineer,Retail,Affluent Customer,N,No,14
1403,Germana,McFadin,Female,18,12/1/1980,Geologist II,Retail,Mass Customer,N,No,16
1133,Forrester,McFetridge,Male,88,1/26/1968,Unspecified,Manufacturing,Affluent Customer,N,No,6
2876,Swen,McGarahan,Male,68,1/29/1981,General Manager,Retail,High Net Worth,N,No,10
3358,Fairlie,McGavin,Male,30,9/17/1973,Engineer I,Manufacturing,Affluent Customer,N,Yes,11
3980,Nils,McGebenay,Male,41,1/16/1964,Web Designer I,Manufacturing,Mass Customer,N,No,12
3421,Ronalda,McGeechan,Female,60,12/17/1962,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18
3152,Lettie,McGenis,Female,6,6/7/1999,Teacher,Financial Services,High Net Worth,N,Yes,3
2360,Karleen,McGenn,Female,0,11/3/1974,VP Accounting,Financial Services,High Net Worth,N,Yes,5
3909,Micheil,McGeorge,Male,1,10/4/1987,Unspecified,Manufacturing,High Net Worth,N,Yes,18
1953,Luisa,McGlue,Female,23,6/5/1978,Paralegal,Financial Services,High Net Worth,N,No,12
1498,Janot,McGougan,Female,84,9/27/1989,Nurse,n/a,Affluent Customer,N,Yes,13
2717,Frederic,McGown,Male,31,3/25/1981,Registered Nurse,Health,Mass Customer,N,No,13
841,Hanan,McGreay,Male,93,9/22/1966,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8
2309,Herc,McIlhone,Male,40,1/13/1985,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14
2572,Sheila,McInulty,Female,30,12/30/1980,Engineer III,Financial Services,Mass Customer,N,No,13
227,Wendall,McKeand,Male,99,8/14/1973,Accountant I,Entertainment,Mass Customer,N,No,18
2099,Mikel,McKechnie,Male,40,10/3/1959,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,19
571,Ramonda,McKellar,Female,30,2/15/1958,Assistant Media Planner,Entertainment,Mass Customer,N,No,6
2784,Thurston,McKennan,Male,6,8/9/1989,Geological Engineer,Manufacturing,Mass Customer,N,No,13
582,Rhoda,McKeown,U,21,,Staff Scientist,IT,Affluent Customer,N,No,
1249,Tabb,McKeowon,Male,11,10/31/1967,Unspecified,Telecommunications,Mass Customer,N,No,16
3079,Yorker,McKevany,Male,34,11/18/1959,Legal Assistant,Retail,Mass Customer,N,Yes,20
3302,Faulkner,McKiernan,Male,17,10/30/1956,Compensation Analyst,Financial Services,Affluent Customer,N,No,19
3598,Penny,McKirdy,Male,72,12/17/1994,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5
1794,Caro,McKirton,Female,53,3/10/1969,Administrative Officer,Property,Mass Customer,N,No,8
313,Theo,McKune,Male,70,12/22/1987,Operator,Manufacturing,Mass Customer,N,Yes,13
937,Nikolos,McKyrrelly,Male,65,11/15/1985,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15
2066,Skipp,McLarens,Male,91,12/21/1969,Food Chemist,Health,High Net Worth,N,Yes,12
2924,Fina,McLaughlin,Female,79,1/26/1988,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,6
1694,Tonnie,McLinden,Male,11,10/11/1959,Unspecified,IT,Mass Customer,N,Yes,19
1994,Gray,McLorinan,Female,71,4/25/1986,Unspecified,Manufacturing,High Net Worth,N,No,11
3746,Thaddeus,McLurg,Male,64,9/1/1961,Developer II,n/a,Affluent Customer,N,Yes,16
542,Berri,McManamen,Female,78,1/14/1967,Accountant III,Manufacturing,Mass Customer,N,No,18
2640,Curran,McMeekan,Male,75,8/24/1978,Computer Systems Analyst IV,n/a,Affluent Customer,N,No,12
1333,Phillipp,McMonnies,Male,4,8/23/1973,Compensation Analyst,Financial Services,High Net Worth,N,No,9
3280,Micki,McNamara,Female,49,5/2/1987,General Manager,Financial Services,Mass Customer,N,Yes,21
3729,Armand,McNish,Male,6,12/16/1960,Financial Analyst,Financial Services,Mass Customer,N,No,19
2673,Esma,McOwen,Female,27,4/20/1985,Software Consultant,n/a,Mass Customer,N,Yes,14
3902,Angelia,McPake,Female,2,2/11/1961,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,9
566,Datha,McPheat,Female,66,12/9/1978,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9
2399,Devonne,McPolin,Female,20,6/11/1980,Software Consultant,Manufacturing,High Net Worth,N,Yes,14
1871,Shayna,McQuin,Female,52,1/23/1994,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8
2952,Cristy,McQuirter,Female,28,4/25/1975,Senior Developer,Manufacturing,High Net Worth,N,Yes,16
2625,Kristal,McRobbie,Female,45,3/16/1972,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8
3805,Margaret,McSperrin,Female,52,8/16/1977,Software Test Engineer II,Property,Affluent Customer,N,No,4
3252,Alexia,McTerrelly,Female,59,6/15/1987,GIS Technical Architect,n/a,High Net Worth,N,Yes,14
3947,Tanitansy,McTrustam,Female,26,5/12/1970,GIS Technical Architect,n/a,Mass Customer,N,No,12
1571,Tadeas,McUre,Male,19,9/8/1980,Clinical Specialist,Health,Mass Customer,N,Yes,22
2578,Felice,McVane,Male,49,2/27/1991,Tax Accountant,Retail,High Net Worth,N,No,3
2561,Elga,McWard,Female,44,9/6/1963,Unspecified,Manufacturing,High Net Worth,N,Yes,15
907,Eamon,McWhin,Male,51,12/25/1978,Sales Associate,Property,High Net Worth,N,Yes,17
